date,method,target,products,period,time_start,time_end,status,status_text,area_name,zone_code,region,boundary_text,area_sq_km,centroid_lat,centroid_lon,map_url,map_id,observed_via,first_seen
2020-08-27,ground,adult,Evergreen 5-25; DeltaGard,evening,19:45,22:00,complete,COMPLETE,Delta Area: Tracy Blvd. & Middle River,D10,Delta,"North to Hwy 4, South one mile south of Middle River, East to one mile east of Tracy Blvd, West to one mile west of Tracy Blvd.",16.1173,37.890732,-121.454458,https://www.google.com/maps/d/viewer?mid=1mDM-jGSk3NVxcNKjjqgjziorWUGf6i--,1mDM-jGSk3NVxcNKjjqgjziorWUGf6i--,wayback:20201106144111,2026-07-27T10:51:16Z
2020-08-27,ground,adult,Evergreen 5-25; DeltaGard,morning,04:30,07:00,complete,COMPLETE,North Escalon,E33,Escalon,"North to Magnolia Rd., South to Miller Ave., East to Campbell Ave., West to Escalon-Bellota Rd.",3.1413,37.809171,-120.988147,https://www.google.com/maps/d/viewer?mid=1s3fX65ZOxRZ_mImydC4gy6mkjO_BKNIq,1s3fX65ZOxRZ_mImydC4gy6mkjO_BKNIq,wayback:20201106144111,2026-07-27T10:51:16Z
2020-08-27,ground,adult,Evergreen 5-25; DeltaGard,evening,19:45,22:00,complete,COMPLETE,Rural West Ripon,R4,Ripon,"North to W. Ripon Rd., South to E. Moncure Rd., East to Mohler Rd., West to S. Frederick Ave.",2.7187,37.729826,-121.158765,https://www.google.com/maps/d/viewer?mid=1Y4haE-Hzh0zbo0vuMQcp_IZNEo6LF-xU,1Y4haE-Hzh0zbo0vuMQcp_IZNEo6LF-xU,wayback:20201106144111,2026-07-27T10:51:16Z
2020-08-29,ground,adult,Evergreen 5-25,morning,05:00,07:00,complete,COMPLETE,A Portion of Rural Northwest Tracy Area,T21,Tracy,"North to Bethany Rd., South to HWY 205 and W. Grant Line Rd., East to N. Tracy Blvd., West to San Jose Rd.",13.4599,37.769363,-121.464051,https://www.google.com/maps/d/viewer?mid=13Mq_i6MzHtjRMN6hco5Yv2bWqc2hDrSr,13Mq_i6MzHtjRMN6hco5Yv2bWqc2hDrSr,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-01,ground,adult,Evergreen 5-25; DeltaGard,morning,05:00,07:00,complete,COMPLETE,A Portion of Rural Northwest Tracy Area,T21,Tracy,"North to Bethany Rd., South to HWY 205 and W. Grant Line Rd., East to N. Tracy Blvd., West to San Jose Rd.",13.4599,37.769363,-121.464051,https://www.google.com/maps/d/viewer?mid=13Mq_i6MzHtjRMN6hco5Yv2bWqc2hDrSr,13Mq_i6MzHtjRMN6hco5Yv2bWqc2hDrSr,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-03,ground,adult,Evergreen 5-25; DeltaGard,evening,19:30,22:00,complete,COMPLETE,A Portion of Rural East Escalon,E29,Escalon,"North to OID Canal, South to Hwy 120, East to Victory Ave., West to Henry Rd.",3.7529,37.803345,-120.932621,https://www.google.com/maps/d/viewer?mid=1YdE4wGmIItr1fDrb1unsnlFVmpL_Tx5f,1YdE4wGmIItr1fDrb1unsnlFVmpL_Tx5f,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-03,ground,adult,Evergreen 5-25; DeltaGard,evening,19:30,22:00,complete,COMPLETE,A Portion of Rural East Ripon,R6,Ripon,"North to East River Rd., South to Stanislaus River, East to Sexton Rd., West to Wagner Rd.",8.2511,37.749998,-121.062134,https://www.google.com/maps/d/viewer?mid=1YL9H_Hvsk8cDWeuU1zLV1nZCaWJG3bh-,1YL9H_Hvsk8cDWeuU1zLV1nZCaWJG3bh-,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-03,ground,adult,DeltaGard,morning,05:00,07:00,complete,COMPLETE,A Portion of Rural North Escalon,E30,Escalon,"North to Dove Rd., South to Lone Tree Rd., East to Campbell Rd., West to Escalon Bellota Rd.",4.1599,37.83841,-120.988868,https://www.google.com/maps/d/viewer?mid=12rjOlHFtjMkuictI7DSJzQio0uk6nz5w,12rjOlHFtjMkuictI7DSJzQio0uk6nz5w,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-03,ground,adult,Evergreen 5-25; DeltaGard,evening,19:30,22:00,complete,COMPLETE,A Portion of Rural Southwest Lodi,L8,Lodi,"North to W. Kingdom Rd., South to Armstrong Rd., West to I-5 & Thornton Rd., East to UPRR",7.5859,38.097588,-121.365433,https://www.google.com/maps/d/viewer?mid=1SEPCnj_MFGP36mFHmoWEgeT7J_VvCzTB,1SEPCnj_MFGP36mFHmoWEgeT7J_VvCzTB,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-03,aerial,adult,Dibrom,evening,19:30,22:00,complete,COMPLETE,A Portion of Rural West Ripon,R1B,Ripon,,18.9907,37.6978,-121.202335,https://www.google.com/maps/d/viewer?mid=10QTPiLg-VmCpFCLW34UsEjV9K_6zsibf,10QTPiLg-VmCpFCLW34UsEjV9K_6zsibf,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-03,aerial,adult,Dibrom,evening,19:30,22:00,complete,COMPLETE,Delta Area West Of Lodi,D17,Delta,"Portions of Brack Tract, Terminous Tract including Tower Park, Bouldin Island, and Staten Island",61.1567,38.155578,-121.479914,https://www.google.com/maps/d/viewer?mid=1LQZcE94-rLhxU1paWW1atApDz3ImdiAh,1LQZcE94-rLhxU1paWW1atApDz3ImdiAh,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-03,aerial,adult,Dibrom,evening,19:30,22:00,complete,COMPLETE,Delta Area West of Stockton,D2,Delta,"Portions of Shima Tract, Rindge Tract, Wright Tract, Lower Roberts Island",18.0124,38.001048,-121.394973,https://www.google.com/maps/d/viewer?mid=1heJJ35n0Ncl7mExjNCOLOt_OdLoFKLgy,1heJJ35n0Ncl7mExjNCOLOt_OdLoFKLgy,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-03,ground,adult,Evergreen 5-25; DeltaGard,evening,19:30,22:00,complete,COMPLETE,Delta Area: Tracy Blvd. & Middle River,D10,Delta,"North to Hwy 4, South one mile south of Middle River, East to one mile east of Tracy Blvd, West to one mile west of Tracy Blvd.",16.1173,37.890732,-121.454458,https://www.google.com/maps/d/viewer?mid=1mDM-jGSk3NVxcNKjjqgjziorWUGf6i--,1mDM-jGSk3NVxcNKjjqgjziorWUGf6i--,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-10,ground,adult,Evergreen 5-25; DeltaGard,evening,19:25,22:00,complete,COMPLETE,A Portion of Rural East Escalon,E3,Escalon,"North to Dutra Ln., South to Hwy 120, East to Victory Ave., West to Henry Rd. Added 9/10/2020",5.4976,37.807851,-120.932812,https://www.google.com/maps/d/viewer?mid=19r5y1HrE-5wDMUVUYma-rZ71_6Kn8ymQ,19r5y1HrE-5wDMUVUYma-rZ71_6Kn8ymQ,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-10,ground,adult,Evergreen 5-25; DeltaGard,evening,19:25,22:00,complete,COMPLETE,A Portion of Rural North Escalon,E22,Escalon,"North to Edwards Ave., South to Magnolia Rd., East to Campbell Rd., West to Brennan Rd.",9.2607,37.829902,-120.997785,https://www.google.com/maps/d/viewer?mid=1kOrmmFJrPoNt8y7YkdZGORIxkcBAe4do,1kOrmmFJrPoNt8y7YkdZGORIxkcBAe4do,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-10,ground,adult,Evergreen 5-25; DeltaGard,evening,19:25,22:00,complete,COMPLETE,A Portion of Rural Northeast Escalon,E28,Escalon,"North to Dodds Rd., South to Lone Tree Rd., East to Cometa Rd. & Victory Ave., West to Steinegul Rd.",9.2955,37.840431,-120.945817,https://www.google.com/maps/d/viewer?mid=1nDhGBwsH_MYTdpCfV129HsPT2uvItk7b,1nDhGBwsH_MYTdpCfV129HsPT2uvItk7b,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-10,ground,adult,Evergreen 5-25; DeltaGard,evening,19:25,22:00,complete,COMPLETE,A Portion of Rural South County - Division Rd. Area,SC8B,South County,"North to Avenue D & Division Rd., South to San Joaquin and Stanislaus Rivers, East to Stanislaus River, West to Two Rivers Rd. Added 9/10/2020",7.575,37.683736,-121.23097,https://www.google.com/maps/d/viewer?mid=12pIzSEWaFB7oKf8CyTs4Ubweu52hngAB,12pIzSEWaFB7oKf8CyTs4Ubweu52hngAB,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-10,ground,adult,Evergreen 5-25; DeltaGard,evening,19:25,22:00,complete,COMPLETE,A Portion of Rural South Manteca,M5,Manteca,"North to W. Ripon Rd., South to Melton Rd., East to Brown Rd., West to S. Union Rd. Added 9/10/2020",6.3933,37.730164,-121.217225,https://www.google.com/maps/d/viewer?mid=15K9q3nAGaeY5piAMGFdsn9jSOTM6aTmC,15K9q3nAGaeY5piAMGFdsn9jSOTM6aTmC,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-10,ground,adult,Evergreen 5-25; DeltaGard,evening,19:25,22:00,complete,COMPLETE,A Portion of Rural Southwest Lodi,L12,Lodi,"North to Hwy 12, South to Rio Blanco Rd., East to I-5, West to White Slough Added 9/10/2020",7.9862,38.09486,-121.396267,https://www.google.com/maps/d/viewer?mid=1CfNrIfcvBoBkSHD4tRI4RVY-ck9AMw_A,1CfNrIfcvBoBkSHD4tRI4RVY-ck9AMw_A,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-10,ground,adult,Evergreen 5-25; DeltaGard,evening,19:25,22:00,complete,COMPLETE,Delta Area- A Portion of Terminous Tract including Tower Park Marina,D18,Delta,"North to Hwy 12, South to N. Peatland Rd., East to N. Peatland Rd., West to Potato Rd. Added 9/10/2020",5.6916,38.108359,-121.474897,https://www.google.com/maps/d/viewer?mid=1LyQTi41capDJlbp2poiBLJkV_Mb-HdDX,1LyQTi41capDJlbp2poiBLJkV_Mb-HdDX,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-10,ground,adult,Evergreen 5-25; DeltaGard,evening,19:25,22:00,complete,COMPLETE,Delta Area- West Portion of Brack Tract,D13,Delta,Added 9/10/2020,18.5103,38.155635,-121.463993,https://www.google.com/maps/d/viewer?mid=1oAMKT4KEYM7ymgN0HY955SXABt5Iy6eu,1oAMKT4KEYM7ymgN0HY955SXABt5Iy6eu,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-11,ground,adult,Evergreen 5-25; DeltaGard,morning,04:00,06:00,complete,COMPLETE,A Portion of Southeast Tracy,T8,Tracy,"North to RXR, South to W. Schulte Rd. & Yosemite Dr., East to S. MacArthur Dr., West to Tracy Blvd. Added 9/10/2020",2.076,37.728246,-121.423693,https://www.google.com/maps/d/viewer?mid=1Bihkxw0tVodvVbemZ4mI_OmNUXVDqLvF,1Bihkxw0tVodvVbemZ4mI_OmNUXVDqLvF,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-12,ground,adult,Evergreen 5-25,morning,05:00,07:00,complete,COMPLETE,Portion of Rural South Farmington,E17,Escalon,"North to Little John Creek, South to 1/2 mile south of Skiff Rd., East to Biederman Way, West to Van Allen Rd.",4.8014,37.872198,-121.041213,https://www.google.com/maps/d/viewer?mid=172FaIzWOcywpL8lfe7mjJ8vcPlNupL9U,172FaIzWOcywpL8lfe7mjJ8vcPlNupL9U,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-15,ground,adult,Evergreen 5-25; DeltaGard,evening,19:15,22:00,complete,COMPLETE,Rural East Lodi,L3,Lodi,"North to E. Sargent Rd., South to E. Harney Ln., East to one mile east of Tully Rd., West to Tully Rd.",5.6911,38.117387,-121.123846,https://www.google.com/maps/d/viewer?mid=1CcmBWbKNLi71Ywn0Ll8_JToDyRF1e86i,1CcmBWbKNLi71Ywn0Ll8_JToDyRF1e86i,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-15,ground,adult,Evergreen 5-25; DeltaGard,morning,06:00,08:00,complete,COMPLETE,Rural Southeast Escalon,E34,Escalon,"North to Lemon Ave., South to S.S.J.I.D canal, East to Sutliff Rd., West to Santa Fe Rd. and Harrold Rd.",3.2843,37.77503,-120.951379,https://www.google.com/maps/d/viewer?mid=1PrhNb2mT6Ka8yJVJCtEVTRN1BM9DAixw,1PrhNb2mT6Ka8yJVJCtEVTRN1BM9DAixw,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-15,ground,adult,Evergreen 5-25; DeltaGard,evening,19:15,22:00,complete,COMPLETE,Rural Southeast Lodi,L7,Lodi,"North to South Paddy Creek, South to Tokay Colony Rd., East to Jack Tone Rd., West to Hibbard Rd.",1.703,38.089184,-121.158941,https://www.google.com/maps/d/viewer?mid=1btUEfkrhCAKZRDKnXausmTmGRoLjDm77,1btUEfkrhCAKZRDKnXausmTmGRoLjDm77,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-16,ground,adult,Evergreen 5-25; DeltaGard,morning,06:00,07:30,complete,COMPLETE,A Portion of Rural West Lodi,L10,Lodi,Guard Rd. & White Slough area west of I-5 and south of Hwy 12.,2.1605,38.109527,-121.416541,https://www.google.com/maps/d/viewer?mid=1kCjmYdRJwDWlsYgUhVuNHvrtYMq441vu,1kCjmYdRJwDWlsYgUhVuNHvrtYMq441vu,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-16,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,Delta Area- Portions of Brack Tract & Canal Ranch,D19,Delta,,20.6303,38.156217,-121.465452,https://www.google.com/maps/d/viewer?mid=1vvayjDPp0Qr4mnJcXNipm413z_uf41Bs,1vvayjDPp0Qr4mnJcXNipm413z_uf41Bs,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-16,ground,larval,VectoBac WDG,morning,04:00,06:00,complete,COMPLETE,Portion of Southwest Stockton Brookside area,S14,Stockton,"North to Greenbelt area, South to Brookside Rd., West to Brookside Rd., East to Feather River Dr.",0.3284,37.978098,-121.347681,https://www.google.com/maps/d/viewer?mid=1HHSdt7nEi2msZJtKClNUO3eCmHZAk4Vn,1HHSdt7nEi2msZJtKClNUO3eCmHZAk4Vn,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-17,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,A Portion of Rural South County,SC6,South County,,9.4377,37.731836,-121.264245,https://www.google.com/maps/d/viewer?mid=1f0-bFLjD5HOZiYHtBvIRbEUokEX27sXW,1f0-bFLjD5HOZiYHtBvIRbEUokEX27sXW,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-17,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,Rural Northeast Escalon,E27,Escalon,"North to Dodds Rd., South to Hwy 120, East to Victory Ave., West to Steinegul Rd.",23.4443,37.82539,-120.942471,https://www.google.com/maps/d/viewer?mid=12hTw4KyKA0PkHL7yzuLrDvteJSF5rLED,12hTw4KyKA0PkHL7yzuLrDvteJSF5rLED,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-18,ground,adult,DeltaGard,morning,04:00,05:00,complete,COMPLETE,Portion of Southwest Stockton Brookside area,S14,Stockton,"North to Greenbelt area, South to Brookside Rd., West to Brookside Rd., East to Feather River Dr. Added 9-17-2020",0.3284,37.978098,-121.347681,https://www.google.com/maps/d/viewer?mid=1HHSdt7nEi2msZJtKClNUO3eCmHZAk4Vn,1HHSdt7nEi2msZJtKClNUO3eCmHZAk4Vn,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-19,ground,adult,Evergreen 5-25; DeltaGard,morning,06:00,08:00,complete,COMPLETE,Rural Southeast Escalon,E34,Escalon,"North to Lemon Ave., South to S.S.J.I.D canal, East to Sutliff Rd., West to Santa Fe Rd. and Harrold Rd.",3.2843,37.77503,-120.951379,https://www.google.com/maps/d/viewer?mid=1PrhNb2mT6Ka8yJVJCtEVTRN1BM9DAixw,1PrhNb2mT6Ka8yJVJCtEVTRN1BM9DAixw,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-21,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,Farmington Area,E35,Escalon,,10.0923,37.930079,-120.997812,https://www.google.com/maps/d/viewer?mid=1zDW-f0OOPngjsPgBrDDq67vgWi5bX6T6,1zDW-f0OOPngjsPgBrDDq67vgWi5bX6T6,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-21,ground,adult,Evergreen 5-25; DeltaGard,evening,19:00,22:00,complete,COMPLETE,Rural East Lodi,L3,Lodi,"North to E. Sargent Rd., South to E. Harney Ln., East to one mile east of Tully Rd., West to Tully Rd.",5.6911,38.117387,-121.123846,https://www.google.com/maps/d/viewer?mid=1CcmBWbKNLi71Ywn0Ll8_JToDyRF1e86i,1CcmBWbKNLi71Ywn0Ll8_JToDyRF1e86i,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-21,ground,adult,Evergreen 5-25; DeltaGard,evening,19:00,22:00,complete,COMPLETE,Rural North Victor,L13,Lodi,"North to Schmeidt Rd., South to .25 miles south of Kirschenman Rd., East to Mokelumne River, West to Bruella Rd.",0.8643,38.14948,-121.200429,https://www.google.com/maps/d/viewer?mid=1V7P5x_TBOE9iyAM4Qso7iysno1I4HtNl,1V7P5x_TBOE9iyAM4Qso7iysno1I4HtNl,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-21,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,Rural South County West of San Joaquin River,SC9,South County,,11.3678,37.669591,-121.295186,https://www.google.com/maps/d/viewer?mid=1-ZJkElzd12Qnb4MTm1q3Tkz-q0pEf2kH,1-ZJkElzd12Qnb4MTm1q3Tkz-q0pEf2kH,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-22,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,Delta Area- Portions of,D20,Delta,"Delta Area- Portions of: Brack Tract, Terminous Tract, Canal Ranch Tract, and Staten Island: Spray block expanded from original post on 9/21/2020",48.6023,38.154063,-121.484051,https://www.google.com/maps/d/viewer?mid=1eerPYLmEgQBgeRIY0FgZiZMwshAK5ABd,1eerPYLmEgQBgeRIY0FgZiZMwshAK5ABd,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-24,ground,adult,Evergreen 5-25; DeltaGard,evening,19:00,22:00,complete,COMPLETE,A Portion Rural East Escalon,E3,Escalon,"North to Dutra Ln., South to Hwy 120, East to Victory Ave., West to Henry Rd.",5.4976,37.807851,-120.932812,https://www.google.com/maps/d/viewer?mid=19r5y1HrE-5wDMUVUYma-rZ71_6Kn8ymQ,19r5y1HrE-5wDMUVUYma-rZ71_6Kn8ymQ,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-24,ground,adult,Evergreen 5-25; DeltaGard,evening,19:00,22:00,complete,COMPLETE,A Portion of Rural Northeast Escalon,E28,Escalon,"North to Dodds Rd., South to Lone Tree Rd., East to Cometa Rd. & Victory Ave., West to Steinegul Rd.",9.2955,37.840431,-120.945817,https://www.google.com/maps/d/viewer?mid=1nDhGBwsH_MYTdpCfV129HsPT2uvItk7b,1nDhGBwsH_MYTdpCfV129HsPT2uvItk7b,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-24,ground,adult,Evergreen 5-25; DeltaGard,evening,19:00,22:00,complete,COMPLETE,Rural North Escalon,E5,Escalon,"North to one mile north of Lone Tree Rd., South to one mile south of Lone Tree Rd., East to Campbell Rd., West to Brennan Rd.",5.4748,37.827268,-120.997575,https://www.google.com/maps/d/viewer?mid=1XVnBm2Y8vjApBUoMFBHcxv1Y7wKvZZ46,1XVnBm2Y8vjApBUoMFBHcxv1Y7wKvZZ46,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-24,ground,adult,Evergreen 5-25; DeltaGard,evening,19:00,22:00,complete,COMPLETE,Thornton Area-,TH-1,Thornton,"North to N. New Hope Rd., South to W. Kile Rd., East to Kile Rd., West to 1/2 mile East of Blossom Rd.",5.504,38.21644,-121.422553,https://www.google.com/maps/d/viewer?mid=14kuLQkUBpE4Cc5VUL8qn4sgI_ap6t6zg,14kuLQkUBpE4Cc5VUL8qn4sgI_ap6t6zg,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-25,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,A Portion Of Rural South County,SC6,South County,,9.4377,37.731836,-121.264245,https://www.google.com/maps/d/viewer?mid=1f0-bFLjD5HOZiYHtBvIRbEUokEX27sXW,1f0-bFLjD5HOZiYHtBvIRbEUokEX27sXW,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-25,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,Delta Area,D21,Delta,- Portions of: Roberts Island and Jones Tract,17.2152,37.962345,-121.458349,https://www.google.com/maps/d/viewer?mid=1Il586Mwk__gaOLBiVcEwxfD0jd3DWoWI,1Il586Mwk__gaOLBiVcEwxfD0jd3DWoWI,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-25,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,Delta Area West of Lodi,D20,Delta,"Portions of: Brack Tract, Terminous Tract, Canal Ranch Tract, and Staten Island",48.6023,38.154063,-121.484051,https://www.google.com/maps/d/viewer?mid=1eerPYLmEgQBgeRIY0FgZiZMwshAK5ABd,1eerPYLmEgQBgeRIY0FgZiZMwshAK5ABd,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-25,ground,adult,Evergreen 5-25,morning,04:00,06:00,complete,COMPLETE,North Stockton,S2,Stockton,"North to Meadow Ave., South to W. Lincoln Rd., East to Pershing Ave., West to Alexandria Place",0.2477,38.014823,-121.334916,https://www.google.com/maps/d/viewer?mid=1UQwW_oOGjT5eFXgphjooM-w62D0o2Dnr,1UQwW_oOGjT5eFXgphjooM-w62D0o2Dnr,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-25,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,Rural West Lodi,L14,Lodi,"North to Hwy 12, South to White Sough, East to 1/2 mile west of I5, West to 2.5 miles west of I-5",10.1623,38.100254,-121.415963,https://www.google.com/maps/d/viewer?mid=1sYH5f6uQ2kZKy3FfeC0zkGhtJW60FURz,1sYH5f6uQ2kZKy3FfeC0zkGhtJW60FURz,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-28,ground,adult,Evergreen 5-25; DeltaGard,morning,04:00,06:00,complete,COMPLETE,A Portion of Farmington area,E16,Escalon,"North to Hwy 4, South to one mile south of Hwy 4, East to 1/2 mile east of Escalon-Bellota Rd., West to 1/2 mile west of Escalon-Bellota Rd.",2.6174,37.92281,-120.999966,https://www.google.com/maps/d/viewer?mid=1e98hdgpLKPuy7BvLzie6nhCtZBZGbwD1,1e98hdgpLKPuy7BvLzie6nhCtZBZGbwD1,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-28,ground,adult,Evergreen 5-25; DeltaGard,morning,04:00,06:00,complete,COMPLETE,A Portion of Northwest Weston Ranch,S22,Stockton,"North to Watercourse St., South to Abruzzi Cir., East to Carolyn Weston Blvd. & Waterview Ln., West to San Joaquin River",0.758,37.909564,-121.320725,https://www.google.com/maps/d/viewer?mid=1Yzi30e57gp6kS7Rp8wPZF_J-t0eYFqHS,1Yzi30e57gp6kS7Rp8wPZF_J-t0eYFqHS,wayback:20201106144111,2026-07-27T10:51:16Z
2020-09-30,ground,larval,VectoBac WDG,morning,04:00,06:00,complete,COMPLETE,Portion of Northwest Stockton Brookside area,S23,Stockton,"North to W. March Ln., South to Brookside Rd., East to Feather River Dr., West to Brookside Rd",0.7464,37.980025,-121.349699,https://www.google.com/maps/d/viewer?mid=1JNoCNnTgawK0dNM7YpxQIOZZHDmI6jVQ,1JNoCNnTgawK0dNM7YpxQIOZZHDmI6jVQ,wayback:20201106144111,2026-07-27T10:51:16Z
2020-10-01,ground,adult,Evergreen 5-25; DeltaGard,evening,18:50,22:00,complete,COMPLETE,Delta Islands West of Stockton,D2,Delta,"- Portions of: Shima Tract, Rindge Tract, Wright Tract, Lower Roberts Island (Updated to ground from canceled aerial)",18.0124,38.001048,-121.394973,https://www.google.com/maps/d/viewer?mid=1heJJ35n0Ncl7mExjNCOLOt_OdLoFKLgy,1heJJ35n0Ncl7mExjNCOLOt_OdLoFKLgy,wayback:20201106144111,2026-07-27T10:51:16Z
2020-10-01,ground,adult,Evergreen 5-25; DeltaGard,evening,18:50,22:00,complete,COMPLETE,Portion of Rural South County - Division Rd. Area,SC8B,South County,"North to Avenue D & Division Rd., South to San Joaquin and Stanislaus Rivers, East to Stanislaus River, West to Two Rivers Rd.",7.575,37.683736,-121.23097,https://www.google.com/maps/d/viewer?mid=12pIzSEWaFB7oKf8CyTs4Ubweu52hngAB,12pIzSEWaFB7oKf8CyTs4Ubweu52hngAB,wayback:20201106144111,2026-07-27T10:51:16Z
2020-10-01,ground,adult,Evergreen 5-25; DeltaGard,evening,18:50,22:00,complete,COMPLETE,Ripon Sewer,R2,Ripon,"North to Doak Rd., South to Stanislaus County Line, East to Stockton Ave., West to Robert Ave.",0.7947,37.726509,-121.130382,https://www.google.com/maps/d/viewer?mid=1UVI-M5eTIEkrLZvrJx2Qwxb6K_VYNYkN,1UVI-M5eTIEkrLZvrJx2Qwxb6K_VYNYkN,wayback:20201106144111,2026-07-27T10:51:16Z
2020-10-01,ground,adult,Evergreen 5-25; DeltaGard,evening,18:50,22:00,complete,COMPLETE,Rural East Escalon,E3,Escalon,"North to Dutra Ln., South to Hwy 120, East to Victory Ave., West to Henry Rd.",5.4976,37.807851,-120.932812,https://www.google.com/maps/d/viewer?mid=19r5y1HrE-5wDMUVUYma-rZ71_6Kn8ymQ,19r5y1HrE-5wDMUVUYma-rZ71_6Kn8ymQ,wayback:20201106144111,2026-07-27T10:51:16Z
2020-10-01,ground,adult,Evergreen 5-25; DeltaGard,evening,18:50,22:00,complete,COMPLETE,Rural North Manteca,M9,Manteca,"North to Duck Creek, South to Lovelace Rd., East to Hwy 99, West to Union Rd.",4.773,37.860963,-121.228224,https://www.google.com/maps/d/viewer?mid=1diHZlMg6sP-XQp_oOyg6zskjh9wjp3mh,1diHZlMg6sP-XQp_oOyg6zskjh9wjp3mh,wayback:20201106144111,2026-07-27T10:51:16Z
2020-10-02,ground,adult,DeltaGard,morning,04:00,06:00,complete,COMPLETE,Portion of Northwest Stockton Brookside area,SC8B,South County,"North to W. March Ln., South to Brookside Rd., East to Feather River Dr., West to Brookside Rd",7.575,37.683736,-121.23097,https://www.google.com/maps/d/viewer?mid=12pIzSEWaFB7oKf8CyTs4Ubweu52hngAB,12pIzSEWaFB7oKf8CyTs4Ubweu52hngAB,wayback:20201106144111,2026-07-27T10:51:16Z
